ID,Excerpt,Flesch-Kincaid Grade Level,Flesch Reading Ease,Automated Readability Index,SMOG,Dale Chall,Uncorrected LLM Average,Corrected LLM Average
3228,"Search parties from three countries looked for the missing plane. However, since the plane was white, it blended in with the snow, making it virtually invisible from the sky. The initial search was canceled after eight days. The survivors of the crash had found a small transistor radio on the plane and Roy Harley, one of the survivors, first heard the news that the search was canceled on their 11th day on the mountain.
Upon hearing the news, the survivors began to sob and pray — all except Gustavo Nicolich, who looked calmly up the mountains which rose to the west. ""Hey boys,"" he shouted, ""there's some good news! We just heard on the radio. They've called off the search."" Inside the crowded plane there was silence. As the hopelessness of their predicament enveloped them, they wept. ""Why the hell is that good news?"" another shouted angrily at Nicolich. ""Because it means,"" Nicolich said, ""that we're going to get out of here on our own."" The courage of this one man prevented a barrage of total despair.
The survivors had a small amount of food: a few chocolate bars, assorted snacks and several bottles of wine.",5.878974359,76.06769231,7.370408163,9.558583805,7.925146154,9.4,6.4
6268,"I don't know even the Mulligan's town residence. One night, as he bade us adieu in Oxford Street,—""I live THERE,"" says he, pointing down towards Oxbridge, with the big stick he carries—so his abode is in that direction at any rate. He has his letters addressed to several of his friends' houses, and his parcels, &c. are left for him at various taverns which he frequents. That pair of checked trousers, in which you see him attired, he did me the favor of ordering from my own tailor, who is quite as anxious as anybody to know the address of the wearer. In like manner my hatter asked me, ""Oo was the Hirish gent as 'ad ordered four 'ats and a sable boar to be sent to my lodgings?"" As I did not know (however I might guess) the articles have never been sent, and the Mulligan has withdrawn his custom from the ""infernal four-and-nine-penny scoundthrel,"" as he calls him. The hatter has not shut up shop in consequence.",8.498454142,71.75880547,10.11847633,10.41145118,9.169033728,12.6,9.6
5541,"I am only five years old; but I have a great deal of trouble. Papa pulls my ears, and calls me a sad rogue; brother Tom asks me every night what new mischief I have been up to today; and poor mamma sighs, and says I am the most troublesome child she ever saw.
But dear good grandma looks up from her knitting, and smiles as she says, ""Tut, tut, daughter! Our Amy isn't any worse than a little girl I knew some thirty years ago.""
""O grandma!"" cried I one day, ""do please tell me about her; for I like to hear about naughty little girls. What was her name, grandma?""
Grandma looked over her spectacles at mamma and smiled, and mamma nodded and smiled back. Then grandma said, ""I think I will tell you of one of little Clara's capers; but mind, you are not to go and do the same thing the first chance you get.""",6.855589623,81.3109316,7.762216981,6.627428351,7.303620755,5.4,2.4
1586,"Sticking his spurs into his horse he made a rush at the mountain and got up halfway, then he calmly turned his horse's head and came down again without a slip or stumble. The following day he started in the same way; the horse trod on the glass as if it had been level earth, and sparks of fire flew from its hoofs. All the other knights gazed in astonishment, for he had almost gained the summit, and in another moment he would have reached the apple tree; but of a sudden a huge eagle rose up and spread its mighty wings, hitting as it did so the knight's horse in the eye. The beast shied, opened its wide nostrils, and tossed its mane, then rearing high up in the air, its hind feet slipped and it fell with its rider down the steep mountain side. Nothing was left of either of them except their bones, which rattled in the battered, golden armor like dry peas in a pod.",12.18489941,67.90433136,15.14609467,7.554174237,8.11593858,10.2,7.2
1125,"The lumber camp on the Featherstone, where he had been at work, had broken up and gone, and an old shack, deserted by some hunter, and now standing alone in the great woods, was the only home he could provide for his little family. It had answered its purpose as a makeshift in the warm weather, but now, in late November, and with the terrible northern winter coming swiftly on, it was small wonder the young lumberman had been discouraged as he tried to forecast the future.
His strength had returned, however, and lately something of his old courage, for he had found work. It was fifteen miles away, to be sure, and in ""Beetle Ring"" lumber camp, the camp that bore the reputation of being the roughest on the Featherstone, but it was work.
He was earning something, and might hope soon to move his family into a habitable house and civilization.",12.92569935,56.89364706,15.32666667,12.34062658,7.837527974,9.4,6.4
7035,"One evening—not long before Christmas—as he had cut out the usual quantity, he said to his wife before going to bed, ""What say you to stopping up this night, to see who it is that helps us so kindly?"" His wife was satisfied, and fastened up a light; and then they hid themselves in the corner of the room, where hung some clothes which concealed them. As soon as it was midnight in came two little manikins, who squatted down on the board; and, taking up the prepared work, set to with their little fingers, stitching and sewing, and hammering so swiftly and lightly, that the shoemaker could not take his eyes off them for astonishment. They did not cease until all was brought to an end, and the shoes stood ready on the table; and then they sprang quickly away.",13.30501773,62.45625,17.03925532,10.1257567,7.960573759,10.2,7.2
896,"The docks were very quiet now. Only a few footfalls broke the silence, and the water sobbed a little round the piles, and there was some creaking and groaning and grinding, and the vessels drifted at their moorings, and bumped against the wharves.
The watchman paced up and down, and up and down. I did not hear him very clearly from under the tarpaulin, and sometimes when he went farther away I did not hear him at all. At last I was so long without hearing him that I peeped cautiously out. What Biddy had said might be, seemed really to have happened. The watchman was sitting in a sort of arm-chair of ironbound cotton-bales; his long coat was tucked between his legs, his hat was over his nose, and he was fast asleep.
I did not need any one to tell me that now was my time; but it was with limbs that almost refused their office from sheer fright, that I crept past the sleeping man, and reached the edge of the wharf. There was the vessel moving very slightly, and groaning dismally as she moved, and there was the hole, and it was temptingly dark.",7.948585859,77.25954545,10.00378788,7.38712967,7.678356566,10.6,7.6
2750,"Confusion isn't just an important step to learning in school, it's also important for learning who you are. Psychologists call that sense of who you are identity. Your identity can involve being part of groups like race, gender, subcultures. Identity is also made up of your values and goals. People figure out their identity in two steps. The first step is exploration, where you try out different groups and values and see what fits. The next step is commitment, when you decide firmly about some parts of your identity. Exploring your identity can feel very confusing. You might be afraid that people will judge you for going through different phases or not committing to a group. But phases are completely natural. A study published in the International Journal of Behavioral Development found that people who do the most exploring about who they are have better outcomes such as higher self-esteem later in life. Confusion gives us the space to try new things and be creative. Allowing ourselves to be confused and ask questions leads to deeper understanding, more learning, and higher self-confidence. So, try not to be embarrassed when you're confused about something.",8.678656551,57.39483161,9.452131754,11.76596054,8.820012361,9.8,6.8
4254,"In former days the Somali have fought against the Government. Even lately the Marehan have fought against the Government. Now we have heard that the German Government have declared war on the English Government. Behold, our ""fitna"" against the English Government is finished. As the monsoon wind drives the sandhills of our coast into new forms, so does this news of German evildoing drive our hearts and spears into the service of the English Government. The Jubaland Somali are with the English Government. Daily in our mosques we pray for the success of the English armies. Day is as night and night is as day with us until we hear that the English are victorious. God knows the right. He will help the right. We have heard that Indian askaris have been sent to fight for us in Europe. Humbly we ask why should not the Somali fight for England also? We beg the Government to allow our warriors to show their loyalty. In former days the Somali tribes made fitna against each other.",6.34679803,71.69586207,6.710147783,9.424239792,7.610600821,11.8,8.8
2659,"There was a girl named Ayanda. Ayanda was the only child of her parents. Her mother and father wanted to separate. Ayanda decided to run away from home. She went to the forest because she did not know where else to go. A wolf in the forest chased Ayanda, so she climbed a tree. The wolf tried to bite her, so she climbed higher. At the top of the tree, Ayanda saw the beautiful sun. She fell in love with the sun and decided to stay in the forest. Ayanda climbed the tree every day to talk to the sun. The sun became her family. One day, Ayanda saw a man under the tree. The man was her father. Ayanda came down from the tree and her father explained why he was there. He said, ""Long before you were born, your mother and I would meet here. It is a special place."" ""Now I climb this tree to get peace when your mother and I fight,"" said Ayanda's father. After a while, Ayanda's mother also came to the forest. She came to make peace with Ayanda's father. This was their peace tree.",2.965458333,90.900375,2.7496875,6.2581,6.004170417,3.6,0.6
3886,"I have an interesting story to tell you of a mare which belonged to Captain I—, an old settler in New Zealand. She and her foal had been placed in a paddock, between which and her master's residence, three or four miles away, several high fences intervened. The paddock itself was surrounded by a still higher fence.
One day, however, as Captain I—was standing with a friend in front of his house, he was surprised to see the mare come galloping up. Supposing that the fence of her paddock had been broken down, and that, pleased at finding herself at liberty, she had leaped the others, he ordered a servant to take her back. The mare willingly followed the man; but in a short time was seen galloping up towards the house in as great a hurry as before. The servant, who arrived some time afterwards, assured his master that he had put the mare safely into the paddock. Captain I—told him again to take back the animal, and to examine the fence more thoroughly, still believing that it must have been broken down in some part or other, though the gate might be secure.",10.01266026,66.69129808,11.89211538,11.20814326,7.760576923,11.4,8.4
4832,"But only a small proportion of all the reading that is done, is oral reading. It is silent reading that is universally employed as an instrument of study, of business, of amusement. As a rule, however, very little provision is made for the acquirement of a facility in silent reading; this, it is thought, will result as a by-product of the regular training in oral reading. Almost the reverse of this is true. Ease and flexibility of articulation, quickness in catching the drift of ideas, and readiness in varying the tones of the voice in the utterance of words so as impressively to portray their latent sentiment,—all this is possible with those alone to whom difficult word-forms, complex sentence-structures, and the infinite variety and play of thought and emotion, are more or less familiar through such a wide range of reading as only the silent prosecution of it makes possible.",15.38333333,38.205,16.806,16.40432271,9.440433333,14,11
7356,"Aristotle the Water Bottle was wiser than the rest of the bottles. She dreamed of a wonderful future. She was searching for something different. She hopped around Bottly Island to find what she was looking for, but nothing appeared. Aristotle the Water Bottle has a long life; one thousand years. How will she spend her days, chatting and playing? As she sat and thought… A brown bottle arrived on shore. Inside the brown bottle there was a newspaper. It opened the newspaper and read out aloud, ""Change your life. The city gives bottles another chance for a better life."" He looked at the rest of the bottles and continued, ""If you find a recycling bin, you can become part of baby gown or part of a carpet and if you're lucky enough, you'll travel the world as part of a sleeping bag.""",5.898066581,75.76889245,6.451728553,8.296473432,7.056720487,5,2
2606,"In places where the temperature changes across seasons, winter is the coldest part of the year. During winter, many animals greatly reduce their activity, often finding burrows or other retreats to stay in until spring. However, these retreats are not usually the same retreats in which they were born or hatched.
One exception is turtles. Some adult turtles wait out the cold of winter under water in ponds or lakes that may freeze over. Overwintering under water can be a problem for young turtles, because it is hard for them to deal with the very low levels of oxygen (water is <1% oxygen, while air is ~21% oxygen). So, if overwintering underwater would not work, where can hatchlings safely spend the winter? In burrows, underground. But there is one more problem. Turtle embryos are not very resistant to freezing. If it gets too cold, embryos still within eggs could die, while hatchlings have a better chance of surviving. For the best chance of survival, some baby turtles hatch from their eggs (so they would not freeze) and wait in their nests (to get enough oxygen) until spring, when the weather warms and they emerge .",8.232525773,64.83408076,9.333794872,10.31748142,8.914913058,9.2,6.2
5237,"They build their nests in the osier-beds, by the side of the river, but out of the reach of the water. These nests are compact, handsome structures, formed of osiers, or reeds.
Every pair of swans has its own walk, or district, within which no other swans are permitted to build. Every pair has a keeper appointed to take the entire charge of them.
The keeper receives a small sum for every cygnet that is reared; and it is his duty to see that the nest is not disturbed. Sometimes he helps these lordly birds by building the foundation of the nest for them.
Once a year, in August, the swans are counted and marked. This is called ""swan-upping,"" and a good time it used to be. In gayly decorated barges, with flags flying, and music playing, the city authorities came up the river to take up the swans and mark them.",6.367719298,79.4901462,7.651681287,8.841846275,8.525570468,10,7
4288,"In the long list of new Russian taxes the income tax is the most interesting. It is still only a drafted bill. The Government hesitates to press it. Perhaps the Duma will take some steps to make this bill a law. Its main provisions are as follows:
All annual incomes of 1,000 rubles ($500) and above are to be assessed at a progressive rate ranging from 1-1/2 percent on 1,000 rubles to the maximum of 8 percent on incomes of 200,000 rubles ($100,000) and above. All persons engaged actively in the present war shall be exempt from this tax.
All persons freed from military service within the last four years are to pay an additional tax equal to 50 percent of their income tax, provided the incomes of the parents whose sons have been freed reach 2,000 rubles ($1,000).
All persons freed from military service having incomes below 1,000 rubles ($500) are to pay a uniform tax of 6 rubles ($3). A special war tax is to be levied in provinces where the whole population or certain groups of the population are freed from military service.",9.535591398,63.50672043,10.47817204,10.98051877,10.34936237,11.4,8.4
2878,"A word processor is a computer program (often a text editor) or a special computer intended to edit texts with colors and different font sizes and styles, or texts which will be printed.
Most such programs now have helpful instruments (tools) to make good texts. Important instruments include spelling & grammar checker, word count (this also counts letters and lines). Moreover, with such programs one can make attractive documents, add pictures into documents, make webpages, graphs etc. Also, they show synonyms (similar words) of words and some can read the text aloud. Many word processors, similar to many new programs, have configurable printing facilities. Some of the more versatile ones are called Desktop publishing programs.
Examples include:
Microsoft Word, one of the few commonly sold in shops
OpenOffice.org Writer, usually downloaded with OpenOffice.org
KWord for KDE
WordPad is among the simplest and most widespread",9.461125874,52.70091958,11.59229167,12.6883529,11.85431147,8.6,5.6
3486,"If you travel from one place to another in your country, you might see physical features such as hills, mountains, valleys and lakes. In order to understand fully the features that we find on the earth surface, it is important to know what is inside the earth. What we know of the interior of the earth is related to what we can see at the earth surface. We get information about the interior of the earth from such things as earthquakes, volcanic eruptions and from deep mines. For instance, people who work in deep mines, like the gold mines in South Africa, have noted that temperatures underground are higher than temperatures on the ground surface. You have probably seen a model of the earth called a globe. The earth is shaped like a sphere, a round shape that is slightly flattened at the poles. A cut through the earth will show three circular layers called the crust, the mantle and the core. The distance from the surface of the earth to its inner most center is about 6400 kilometers. As we go deeper and deeper into the earth, the temperature and pressure increase.",8.200212435,70.64653627,9.842072539,10.79355341,8.602640104,7,4
1993,"Density is a measurement that compares the amount, ratio of matter an object has to its volume. An object with a lot of matter in a certain amount of volume has high density. An object with a little matter in the same amount of volume has a low density.
Temperature has an effect on density. When the temperature of a substance increases, density decreases because the atoms are moving all around the place having less matter in one space. When the temperature of a substance decreases, the density increases because the atoms move slower making the atoms stay in one place. Many substances follow this rule, but there are exceptions. Water is one such exception. When water freezes, it makes ice that is less dense than liquid water.
Fresh water is often used as a standard of relative density. This is called specific gravity.
The most common SI units for density are g/cm3 and kg/m3. When the numerator is much larger than the denominator, that means the substance has a higher density. When the denominator is much larger than the numerator, the substance has a lower density.",8.486665393,58.00798128,7.765897632,11.35114628,9.365324446,8.6,5.6
6076,"Armstrong was born on August 4, 1901 in New Orleans, Louisiana. His father left the family shortly after he was born, and his mother often left him in the care of his grandmother while she went to work. Armstrong himself had to leave school in 5th grade to work and earn money for the family. The neighborhood he lived in was so poverty-stricken and run-down people called it ""the battlefield.""
Armstrong first fell in love with music in 1913. He developed his skills at the New Orleans Colored Waif's Home for Boys, a facility he was sent a number of times, most notably for firing an empty round from his stepfather's pistol into the air at a New Year's Eve party. During his stay, he took cornet lessons and discovered his love for music. After he was released from the home he continued to play, sometimes in public, and gained recognition around New Orleans. Soon he was discovered by the best cornet player in the city, Joe ""King"" Oliver, who mentored him and let him play in some of his shows.",9.073222836,65.83216697,9.963677103,11.4295279,8.036276304,8,5
2148,"The atoms of a chemical element can exist in different types. These are called isotopes. They have the same number of protons (and electrons), but different numbers of neutrons. Different isotopes of the same element have different masses. Mass is the word for how much substance (or matter) something has. Things with different masses have different weights. Because different isotopes have different numbers of neutrons, they do not all weigh the same or have the same mass.
Different isotopes of the same element have the same atomic number. They have the same number of protons. The atomic number is decided by the number of protons. Isotopes have different mass numbers, though, because they have different numbers of neutrons.
The word isotope, meaning at the same place, comes from the fact that isotopes are at the same place on the periodic table.",7.571223404,61.70875,8.362446809,11.69821941,8.698732624,8.4,5.4
3772,"The boys began to heave at the log with all their might, calling out, ""One, two, three, go!"" At the word ""go"" the log went; and with it went Makhan's philosophy, glory and all.
The other boys shouted themselves hoarse with delight. But Phatik was a little frightened. He knew what was coming. And, sure enough, Makhan rose from Mother Earth blind as Fate and screaming like the Furies. He rushed at Phatik and scratched his face and beat him and kicked him, and then went crying home. The first act of the drama was over.
Phatik wiped his face, and sat down on the edge of a sunken barge by the riverbank, and began to chew a piece of grass. A boat came up to the landing and a middle-aged man, with grey hair and dark moustache, stepped on shore. He saw the boy sitting there doing nothing and asked him where the Chakravortis lived. Phatik went on chewing the grass and said: ""Over there,"" but it was quite impossible to tell where he pointed.",4.477727273,89.08242424,6.509583333,6.4273556,7.683455303,8.8,5.8
5756,"A boy once found some nuts in a jar. Like all boys, he was fond of nuts, and was glad to hear that he might put his hand once in the jar, and have all the nuts he could then take out. He thrust his hand down the neck of the jar, and took hold of all the nuts he could. When his hand was quite full, he did his best to draw it out of the jar.
But the neck of the jar was small, and his hand was so full of nuts, that he could not draw it out. He felt so sad, that tears fell from his eyes. His friend who stood near told him to let go half the nuts. He did so, and then drew out his hand with ease.
We shall find it so in life: men lose all, if they try to get too much.",2.796666667,105.0927778,3.065628655,3.1291,5.616886257,4.6,1.6
6306,"The first house occupied by Washington was at the corner of Pearl and Cherry streets, then a fashionable locality. What the New York end of the Brooklyn Bridge has left of it is now known as Franklin Square. The house was so small that three of his secretaries had to lodge in one room; and Custis in his Recollections tells how one of them, who fancied he could write poetry, would sometimes disturb the others by walking the floor in his nightgown trying the rhythm of his lines by rehearsing them with loud emphasis. About a year later, Washington removed to a larger house on the west side of Broadway near Bowling Green. Both buildings went down at an early date before the continual march of improvement in New York. In Washington's time Wall Street was superseding Pearl Street as the principal haunt of fashion. Here lived Alexander Hamilton and other New Yorkers prominent in their day; here were fashionable boarding-houses at which lived the leading members of Congress.",11.00204565,59.18443787,13.29959425,12.78540364,9.318719442,11.2,8.2
5549,"""Why, when a fellow says that he has got the best marbles, and the best kite, and the swiftest sled, and the handsomest velocipede, and the most knowing dog, anywhere in town, we say his talk is all 'great I and little you.' That is, we mean he is always bragging; and a braggart is a very disagreeable person,"" said Wallace.
Herbie looked at Georgie, and both blushed a little. The boys had great fun with their kites; and when they got home, and Wallace and Herbie went up stairs to put away the kite, Herbie said, ""Well, my kite did beat Georgie's, just as I told him it would.""
""That is true,"" said Wallace; ""but you said the other day that you liked Georgie, and didn't like him, because he was always telling how much bigger and better his things were than yours; and now, today, you were making yourself disagreeable to him by bragging about your kite. Now, if you want the boys to like you, my lad, you must give up talking 'great I and little you,' for it is not sensible nor kind.""",11.45697861,68.43291889,14.42900178,8.3441,7.79996025,8.2,5.2
5514,"I told my story first, as mammas usually do; and it was all about a naughty little pig, who did not mind his mother when she bade him stay in the sty, but crawled through a hole in the wall.
Of course this pig got into the garden, and was whipped by the farmer, and bitten by the dog, and had all sorts of unpleasant things happen to him, till he was glad to get back again to the sty.
""Now I'll tell you a pig story,"" said Birdie, with a very wise look.
""Once there was a big mother-pig, and she had lots of children-pigs. One was spotted, and his name was Spotty; one's tail curled, and he was Curly; another was white, and he was Whitey; another was Browny; and another was Greeny.""
""Oh, dear! The idea of a green pig!"" said I.
But Birdie's eyes were fixed on the floor. He was too busy thinking of his story to notice my remark.",7.257386364,79.76607955,7.950863636,8.841846275,7.051924242,3.6,0.6
5567,"On a fine summer day, a dove, that was perched upon the branch of a tree, saw a bee fall into a stream that was flowing past. The poor bee tried to get out of the water, but could not.
The dove, seeing that the bee was struggling for her life, dropped a leaf close beside her, so that she might climb on to it, and save herself. This the bee at once did, and very glad she was to find herself safe once more.
Not long after this, a sportsman, who was roaming through the woods for game, saw the dove flying about, and lifted his gun to shoot her. But, just as he was taking aim, something happened, that checked him in the act.
The bee, whose life had been saved by the dove, was going about from flower to flower in search of honey, when she saw the sportsman taking aim at the good dove that had befriended her in her time of need. ""That dove once saved my life, and now I will save hers,"" thought the bee to herself.",7.168043478,84.63673913,8.91,5.985473137,5.978713043,5.2,2.2
6635,"The new station had just been built in Boston, and it seemed a great enterprise to Gilbert to be threading his way through the enormous spaces, getting his information by his own wits and not asking questions like a stupid schoolboy. Like all children of naval officers, the Careys had travelled ever since their birth; still, this was Gilbert's first journey alone, and nobody was ever more conscious of the situation, nor more anxious to carry it off effectively.
He entered the car, opened his bag, took out his travelling cap and his copy of ""Ben Hur,"" then threw the bag in a lordly way into the brass rack above the seat. He opened his book, but immediately became interested in a young couple just in front of him. They were carefully dressed, even to details of hats and gloves, and they had an unmistakable air of wedding journey about them that interested the curious boy.",13.67287179,52.60546154,16.11980769,12.6883529,8.929084103,8.2,5.2
6111,"Everything looks better today than it did yesterday. In the rush of finishing up yesterday, the mountains were left in a ragged condition, and some of the plains were so cluttered with rubbish and remnants that the aspects were quite distressing. Noble and beautiful works of art should not be subjected to haste; and this majestic new world is indeed a most noble and beautiful work. And certainly marvelously near to being perfect, notwithstanding the shortness of the time. There are too many stars in some places and not enough in others, but that can be remedied presently, no doubt. The moon got loose last night, and slid down and fell out of the scheme – a very great loss; it breaks my heart to think of it. There isn't another thing among the ornaments and decorations that is comparable to it for beauty and finish. It should have been fastened better. If we can only get it back again –",8.220754717,67.59012579,8.993271222,11.4295279,7.591320126,10.4,7.4
7362,"The physiological role of carbonic acid, its geognostic influence, and its relations to most ordinary meteorological phenomena on the earth's surface--all these contribute to give special weight to studies concerned in the estimation of the normal quantity of carbonic acid in the air.
Nevertheless, this estimation is attended with great difficulty. Not everyone is able to take up such questions, and not all processes are adapted to it. The first thought which would naturally arise would be to inclose a known volume of air in a given vessel, and then determine its carbonic acid by measuring or weighing it. In this way we should obtain the exact relation between a volume of air and the volume of carbonic acid in it, for any given moment, and in any given place. If, however, this be done with a ten-liter flask, for example, it would only hold 3 c.c. of carbonic acid, weighing 6 milligrammes; and, whether it is weighed or measured, the error may easily equal 10 per cent. of the real value, hence no deductions could be drawn from the observed facts.",12.47370879,46.15254121,12.69274725,14.19178559,10.40418571,13.4,10.4
3457,"About 600 B.C., the Greek cities of Ionia were the intellectual and cultural leaders of Greece and the number one sea-traders of the Mediterranean. Miletus, the southernmost Ionian city, was the wealthiest of Greek cities and the main focus of the ""Ionian awakening,"" a name for the initial phase of classical Greek civilization, coincidental with the birth of Greek philosophy.
The first group of Greek philosophers is a triad of Milesian thinkers: Thales, Anaximander, and Anaximenes. Their main concern was to come up with a cosmological theory purely based on natural phenomena. Their approach required the rejection of all traditional explanations based on religious authority, dogma, myth and superstition. They all agreed on the notion that all things come from a single ""primal substance"": Thales believed it was water; Anaximander said it was a substance different from all other known substances, ""infinite, eternal and ageless""; and Anaximenes claimed it was air.
Observation was important among the Milesian school. Thales predicted an eclipse which took place in 585 B.C. and it seems he had been able to calculate the distance of a ship at sea from observations taken at two points.",11.44526316,46.84684211,13.033,13.81666965,11.47663684,11.6,8.6
6323,"Ideas or principles alone, however eloquently and insistently proclaimed, will not make a party. There must be organization. Thus we have two distinct practical phases of American party politics: one regards the party as an agency of the electorate, a necessary organ of democracy; the other, the party as an organization, an army determined to achieve certain conquests. Every party has, therefore, two aspects, each attracting a different kind of person: one kind allured by the principles espoused; the other, by the opportunities of place and personal gain in the organization. The one kind typifies the body of voters; the other the dominant minority of the party.
When one speaks, then, of a party in America, he embraces in that term: first, the tenets or platform for which the party assumes to stand (i.e., principles that may have been wrought out of experience, may have been created by public opinion, or were perhaps merely made out of hand by manipulators); secondly, the voters who profess attachment to these principles; and thirdly, the political expert, the politician with his organization or machine.",15.2909708,31.48834254,15.95934491,16.43939601,9.717080584,12.8,9.8
1269,"So the poor miller's daughter sat down. She hadn't the least idea of how to spin straw into gold, and at last she began to cry. Suddenly the door opened, and in stepped a tiny little man who said: ""Good evening, Miss Miller-maid; why are you crying so bitterly?""
""Oh!"" answered the girl, ""I have to spin straw into gold, and haven't the slightest notion how it's done."" ""What will you give me if I spin it for you?"" asked the manikin.
""My necklace,"" replied the girl.
The little man took the necklace, sat down at the wheel, and whir, whir, whir, round it went until morning, when all the straw was spun away, and all the bobbins were full of gold.
As soon as the sun rose, the King came, and when he saw the gold he was astonished and delighted, but he wanted more of the precious metal. He had the miller's daughter put into another room, much bigger than the first and full of straw, and bade her, if she valued her life, spin it all into gold before morning.",6.377601093,81.93263115,7.795409836,7.554174237,6.873852131,6,3
2192,"The LCD uses technology called electro-optical modulation. This means it uses electricity to change how much light passes through it.
Each pixel (block) of an LCD is made of a thin layer of molecules between two electrodes and two polarizing filters. The electrodes provide electric power to the liquid crystal layer, and don't block the light. Light travels with 'polarity' or direction, and a polarizing filter only lets light with one kind of polarity to go through it, like trying to slide a ruler through a narrow opening. Only when the ruler is lined up right, will it fit. These two filters are perpendicular to one another, so the narrow openings are in different directions. This means that without the liquid crystals between them, they would block all light from passing through – whatever light gets through the first filter will not fit through the second filter",9.874075342,56.77563356,11.0527551,12.16174496,8.867727397,9.8,6.8
4684,"The family had no idea how long they and their forefathers before them had owned and lived upon the farm. If they ever thought of it at all, they probably thought they had been there always. Really, it must have been a very, very long time—they were so thoroughly settled, so well acquainted with the land and everything on it; then they were so numerous and knew so much. It must have taken a tremendous length of time to learn all about farming and dairy work, about building, and weaving, and making things,—to have found out so much about the stars, the coming and going of the moon, the years and months which it makes,—to have so many set customs, and a religion with prayers and worship,—and lastly, to have invented writing and no end of useful arts, requiring skill and long practice.",14.36089161,55.77672203,17.88702797,13.0238668,8.280609091,11.2,8.2
1528,"All of the Greeks knew that they were setting out on a dangerous enterprise, but to the Spartans it meant more than that. Leonidas himself felt that he was going to his death, for the oracle at Delphi had foretold that Sparta should be saved if one of her kings should perish, and Leonidas was more than willing to make this sacrifice for his state. His three hundred followers, trained from childhood to look upon death as infinitely preferable to defeat, had, with that courage which has made their name an epithet indicating the highest sort of bravery, celebrated their funeral games before setting out. When they came to the pass of Thermopylae, they found a new cause for fear. This was the path which led over the mountains, and which made possible a descent of the enemy to the rear of those stationed in the pass. However, Leonidas was assured that this mountain track was practically unknown, and that the entrance to it was very difficult to find; so when he had sent a band of Phocians to guard it, he thought little more about it.",12.7190107,59.38479055,15.7387344,13.0238668,8.13771426,12.4,9.4
6525,"In the same instant, without a word to each other, Dave, Darrin, and Dalzell had done the same thing. That is, they started to run and at the same time doffed coats and vests, leaving these garments to flutter behind them.
As they reached the sailboat both midshipmen cast off their shoes. Dave leaped into the boat while Dalzell threw off the bowline, then boarded.
Like a flash both youngsters went at the lashings of the mainsail.
""There isn't a reef in,"" Dan discovered. ""Going to take time for a close reef, Dave?""
""There isn't time,"" Darrin muttered, with drops of cold perspiration on his forehead as he toiled. ""We'll have to go out under a full sail, Dan.""
""Great Scott!"" muttered Dalzell.
""We may be too late to save any one as it is. There! Jump to the halyard.
I've got the sheet.""
Dan and Dalzell began to hoist with a will. In an incredibly short time he had the sail hoisted all the way up, while Darrin, stern and whitefaced, crouched and braced himself by the tiller, gripping the sheet with his left hand.",4.373149002,87.37258065,6.433179724,6.182691328,8.285417665,11.6,8.6
3207,"""I want an adventure,"" said Mod to Tortoise. ""I must find out about the world."" ""Be careful, don't leave the water for too long or your skin will dry out,"" warned the wise terrapin. At that time, toads still had smooth wet skin like frogs. Without water, their skins would become too dry. 
But Mod the toad was curious. ""I must find out, I must go beyond the forest,"" she said. Mod hopped out of the water. Hop, hop, she went, away from the river. She had fun jumping over the rocks, across grass, and past trenches. 
She heard the sound of an air plane. Mod looked up into the sky. ""What is up there?"" she asked, ""I wonder if the clouds are talking."" But no one answered her. 
Mod carried on her way. She met Chameleon for the first time. He was next to a large puddle of water. ""Hello, I am on my way to dry land for adventure. What can you tell me?"" she asked. ""Nothing much stranger. It rains here too. Lots of rain and lots of flies,"" replied Chameleon. 
As Chameleon was talking, his body changed color. Mod got a fright.",2.036987755,94.42229796,2.387346939,5.927762681,6.845006857,4.4,1.4
5375,"The principal tests were made through the conduits on Market Street, laid by the National Underground Electric Company as far as Ninth Street. A cable of five conductors was laid through the conduit. Two of these conductors consisted of simple ""circuit wires,"" while the other three were what is known as ""solenoids."" A solenoid wire is a single straight wire, connected at each end with and wound closely around by another insulated wire, this forming a complete system, the electric currents returning into themselves. Electricians claim that the solenoid effectually overcomes all induction, and this afternoon experiments were made for the purpose of proving that assertion. In the telephones, connected by the ordinary wires, a constant burr and click could be heard, that sound being the induction from the wires on the poles on Market Street, sixty feet overhead. With the solenoid the only sound in the telephones was the voices of the persons speaking. The faintest whispers could be heard distinctly, and the ease and comfort of conversation was in marked contrast to the other telephone on the ground wires.",12.40060083,46.45405041,14.29122928,15.07816612,9.644003867,11.6,8.6
3370,"Social influences, like what other people think of us, play a big role in the way we feel and act. Scientists from around the world have shown that adolescents are particularly sensitive to their social environment. This can mean many things. For example, many adolescents care about the opinions (both good and bad!) of their peers or friends, sometimes even more than about those of family members. One way to measure how sensitive we are to the opinions and actions of others is by measuring how bad we feel after being excluded from a multiplayer game. One such game, called ""cyberball,"" involves participants playing a game of ""catch"" with two other players. The participant can be included in the game of catch or excluded by the other players. When adolescents are excluded by other players in this game, they report feeling worse and more anxious than adults (although adults do not like being excluded either).",9.702150538,56.17767025,10.42724014,12.26155622,8.871173835,8,5
